Recipient,Activity namE,Award amount,Award date,Decision Month,Decision quarter,ACE Area,Local authority,Main discipline,Strand,Time-Limited Priority,
Aston Manor Road Transport Museum,Unlocking the social history of the collections with our community,"£79,500",13-Jun-24,June,Q1,Midlands,Walsall,Museums,"Above £30,000",Unlocking Collections
Leicester City Council (Festivals & Events),Light Up Leicester 2025,"£99,750",13-Jun-24,June,Q1,Midlands,Leicester,Combined arts,"Above £30,000",
Birmingham Hippodrome Theatre Trust Ltd,Birmingham Weekender 2024,"£72,302",13-Jun-24,June,Q1,Midlands,Birmingham,Combined arts,"Above £30,000",
Surtal Arts,Vibrant Visions 2024,"£59,638",13-Jun-24,June,Q1,Midlands,Derby,Combined arts,"Above £30,000",
Author in Me,AIM Literary Festival 2024,"£53,350",14-Jun-24,June,Q1,South East,Buckinghamshire,Literature,"Above £30,000",
Shana Kiely,There's No Place Like Home,"£15,000",14-Jun-24,June,Q1,South East,Luton,Combined arts,"£30,000 and below",
Daisy (Disability Arts in Surrey),Leading the Way,"£98,400",14-Jun-24,June,Q1,South East,Reigate and Banstead,Combined arts,"Above £30,000",
Hastings Storytelling Festival,Hastings Storytelling Festival 2024,"£49,951",14-Jun-24,June,Q1,South East,Hastings,Combined arts,"Above £30,000",
MuMo Creative,Metamorphosis and the transformative effects of dance and music for age related neurodegeneration,"£29,782",18-Jun-24,June,Q1,South East,Oxford,Dance,"£30,000 and below",
Leanne Moden,Kingmaker Research & Development,"£14,273",18-Jun-24,June,Q1,Midlands,Nottingham,Theatre,"£30,000 and below",
St.GeorgesTheatre,Moving Forward,"£29,840",18-Jun-24,June,Q1,South East,Great Yarmouth,Theatre,"£30,000 and below",
Black Shuck Festival,Black Shuck Festival Arts Program new application,"£19,320",18-Jun-24,June,Q1,South East,East Suffolk,Combined arts,"£30,000 and below",
The Lost Boys,Fairies and Folk Co-creation,"£29,515",18-Jun-24,June,Q1,Midlands,Derby,Combined arts,"£30,000 and below",
Ian Billings,STORY PLANET!,"£28,900",18-Jun-24,June,Q1,Midlands,Wolverhampton,Literature,"£30,000 and below",
Buzzing Roots CIC,Sounds & Shades,"£21,552",18-Jun-24,June,Q1,Midlands,Leicester,Visual arts,"£30,000 and below",
Rooted Arts CIC,Establishing the Roots,"£29,999",18-Jun-24,June,Q1,Midlands,Lincoln,Combined arts,"£30,000 and below",
Funny Women,A Safe Place: Expanding Our Creative Community Across England,"£28,800",18-Jun-24,June,Q1,South East,Medway,Theatre,"£30,000 and below",
Fused,Bostin News,"£30,000",18-Jun-24,June,Q1,Midlands,Dudley,Combined arts,"£30,000 and below",
Terence Watson,Accessible Immersive Art Course and Artwork development,"£26,005",18-Jun-24,June,Q1,South East,Brighton and Hove,Digital Arts,"£30,000 and below",
Brighton Early Music Festival,"Connecting Communities: A project to connect Sussex communities of all ages with music, song, and dance from across the globe","£24,898",18-Jun-24,June,Q1,South East,Brighton and Hove,Music,"£30,000 and below",
GOYA Theatre Company,Four Felons Tour v2,"£29,688",18-Jun-24,June,Q1,Midlands,East Staffordshire,Theatre,"£30,000 and below",
Subrang Arts,Building cultural bridges,"£8,550",19-Jun-24,June,Q1,London,Croydon,Dance,"£30,000 and below",
Spiltmilk Dance,Floorfillers (Resubmission) - A community embedded R&D project from Spiltmilk Dance to develop a new dance show for rural & community venues,"£33,094",19-Jun-24,June,Q1,Midlands,Warwick,Dance,"£30,000 and below",
Chandenie Gobardhan,"Caught Again in the Net of Rebirth: Training Intensive, Creative Choreographic Lab and Sharing","£32,173",19-Jun-24,June,Q1,London,Haringey,Dance,"£30,000 and below",
Square Pegs,In.Difference,"£35,950",19-Jun-24,June,Q1,South East,Medway,Theatre,"£30,000 and below",
Daniel Johnston,HYPOCRISY by Play With Fire Productions,"£28,900",19-Jun-24,June,Q1,North,Manchester,Theatre,"£30,000 and below",
Making Things Up CIC,Making Things Up Season 2 (2024-25),"£18,870",19-Jun-24,June,Q1,North,Manchester,Theatre,"£30,000 and below",
Mwice-Margaret Kavindele,Resubmission 1: WORLDS AWAY/UTOPIAN R&D,"£38,788",19-Jun-24,June,Q1,London,Barnet,Theatre,"£30,000 and below",
Codswallop CIC,Accessibility for our 2024 Christmas Production,"£4,876",19-Jun-24,June,Q1,North,Leeds,Theatre,"£30,000 and below",
Marie-Louise Flexen,THE RED LIST,"£21,504",19-Jun-24,June,Q1,South West,Cotswold,Combined arts,"£30,000 and below",
JoAnne Haines,Dancing with Colours 2024 Tour,"£36,169",19-Jun-24,June,Q1,North,North Yorkshire,Theatre,"£30,000 and below",
The Wardrobe Theatre,A Brand New Wardrobe Theatre Production for 2024-2025,"£23,185",19-Jun-24,June,Q1,South West,"Bristol, City of",Theatre,"£30,000 and below",
Small Truth Theatre,OUR VOICES 2024-2025,"£30,000",19-Jun-24,June,Q1,London,Kensington and Chelsea,Theatre,"£30,000 and below",
Stockton on Tees Borough Council,The Stockton & Darlington Bicentenary Festival 2025 - Major Projects proposal,"£750,000",19-Jun-24,June,Q1,North,Stockton-on-Tees,Not discipline specific,"Above £30,000 - Major Project",
Louise Powell,Coal Face,"£29,400",19-Jun-24,June,Q1,North,Redcar and Cleveland,Combined arts,"£30,000 and below",
Cliff Crawford,Lines in the Highwoods,"£5,000",19-Jun-24,June,Q1,South East,Rother,Visual arts,"£30,000 and below",
Scratchworks Theatre Community Interest Company,The Mushroom Show R+D & Sharings,"£30,299",19-Jun-24,June,Q1,South West,Exeter,Theatre,"£30,000 and below",
LYR Band,Tenterhooks,"£28,684",19-Jun-24,June,Q1,South West,East Hampshire,Combined arts,"£30,000 and below",
Nikki Mailer,"Blink And The Moon Has Gone, R and D","£26,840",19-Jun-24,June,Q1,North,Trafford,Theatre,"£30,000 and below",
Greshauna Hannabiell Sanders,"Hannabiell & Midnight Blue: developing visibility & new audiences for Afro-Psychedelic Funk music emerging from the rich intersections of Black feminism, African diasporic percussion, & classical trombone.","£32,080",19-Jun-24,June,Q1,North,Newcastle upon Tyne,Music,"£30,000 and below",
Natalia Varela Gonzalez,Lilly and the Wave,"£29,731",19-Jun-24,June,Q1,South East,Oxford,Visual arts,"£30,000 and below",
Del Singh,Bat out of Peterborough,"£14,330",19-Jun-24,June,Q1,South East,Peterborough,Theatre,"£30,000 and below",
Double Okay,Make Reading Queer Again,"£32,358",19-Jun-24,June,Q1,South East,Reading,Combined arts,"£30,000 and below",
Children's Capital of Culture 2025,Children's Capital of Culture - Cultural Connections Through Play,"£29,271",19-Jun-24,June,Q1,North,Rotherham,Museums,"£30,000 and below",
Joshua Lewis,"Lose the Path, Find Your Way Schools Trial Tour (Resubmission)","£27,330",19-Jun-24,June,Q1,South East,Central Bedfordshire,Theatre,"£30,000 and below",
Basildon Borough Council (Towngate theatre),Towngate Ensemble - Stage 2,"£26,403",19-Jun-24,June,Q1,South East,Basildon,Theatre,"£30,000 and below",
Eleven Design,Photomarathon Sheffield 2024 ArtWorks workshops,"£11,333",19-Jun-24,June,Q1,North,Sheffield,Visual arts,"£30,000 and below",
Digital Body Productions Ltd,Digital Body Festival,"£120,169",20-Jun-24,June,Q1,London,Tower Hamlets,Dance,"Above £30,000 - Major Project",
Raze Collective,Raze Autumn 2024 - Resubmission,"£34,185",21-Jun-24,June,Q1,London,Hackney,Combined arts,"£30,000 and below",
Make Your Mark B&D,Make Your Mark,"£20,100",21-Jun-24,June,Q1,London,Barking and Dagenham,Music,"£30,000 and below",
London International Animation Festival,London International Animation Festival 2024,"£30,000",21-Jun-24,June,Q1,London,Hackney,Visual arts,"£30,000 and below",
Julie Cunningham & Company,Bethlem Connections 2024,"£28,850",21-Jun-24,June,Q1,London,Lambeth,Combined arts,"£30,000 and below",
Eric Longa Ltd,Queerolé Cabaret,"£49,980",25-Jun-24,June,Q1,London,Islington,Dance,"Above £30,000",
Elisabeth Ho,'Stampin' in the Graveyard' premiere & mini-tour,"£35,996",25-Jun-24,June,Q1,London,Newham,Theatre,"Above £30,000",
kook ensemble,Filibuster - Tour & Community Outreach,"£32,972",25-Jun-24,June,Q1,South West,North Devon,Theatre,"£30,000 and below",
Squidsoup Ltd,Submergence,"£11,773",25-Jun-24,June,Q1,South West,Cheltenham,Combined arts,"£30,000 and below",
The Bank of Dreams and Nightmares,BANKFEST 002,"£9,850",25-Jun-24,June,Q1,South West,Dorset,Literature,"£30,000 and below",
Katayoun Jalilipour,Gut Feelings 2.0,"£30,382",25-Jun-24,June,Q1,Midlands,Derbyshire Dales,Visual arts,"£30,000 and below",
Dance Ascension CIC,"Pinnacle Youth Dance Platform, Community Development & Company  Development","£20,571",25-Jun-24,June,Q1,Midlands,Coventry,Dance,"£30,000 and below",
Birmingham Cathedral,R&D Rana Begum Cathedral Window,"£7,645",25-Jun-24,June,Q1,Midlands,Birmingham,Visual arts,"£30,000 and below",
Ayodola Olalekan Babalola,Maroons Journey  Akropong To Accompong,"£30,000",25-Jun-24,June,Q1,Midlands,Birmingham,Combined arts,"£30,000 and below",
sophia moffa,co-creation with the asylum seeking community,"£13,728",25-Jun-24,June,Q1,Midlands,Birmingham,Visual arts,"£30,000 and below",
Antosh Wojcik,Young Poets West Sussex,"£2,625",25-Jun-24,June,Q1,South West,Dorset,Literature,"£30,000 and below",
Platform Asia,Asian Digital Echoes,"£32,779",25-Jun-24,June,Q1,Midlands,North East Derbyshire,Combined arts,"£30,000 and below",
ASIAN ASSOCIATION OF CHESTERFIELD & NORTH DERBYSHIRE,Temple Dancers of India,"£24,558",25-Jun-24,June,Q1,Midlands,Chesterfield,Dance,"£30,000 and below",
Elizabeth Thomas,Creative Health voices 3rd resubmission,"£22,370",25-Jun-24,June,Q1,Midlands,Nottingham,Literature,"£30,000 and below",
Young Hustlers C.I.C,"Young Hustlers '24: Amplifying Voices, Celebrating Diversity, Showcasing Unity- Inclusive family festival in Nottingham","£29,850",25-Jun-24,June,Q1,Midlands,Rushcliffe,Combined arts,"£30,000 and below",
Enthusiasm,Creative Pathways,"£29,870",25-Jun-24,June,Q1,Midlands,Derby,Combined arts,"£30,000 and below",
Hugh Malyon,R&Ding access in 2024,"£41,432",25-Jun-24,June,Q1,South West,Torbay,Theatre,"£30,000 and below",
Libita Clayton,In Living Memory; research & development,"£15,817",25-Jun-24,June,Q1,South West,Cornwall,Combined arts,"£30,000 and below",
Giovanni Esposito,R&D for Canalligator Theatre Show 2,"£27,671",25-Jun-24,June,Q1,Midlands,Birmingham,Theatre,"£30,000 and below",
Bloomsbury Festival,Springboard Creatives,"£33,936",25-Jun-24,June,Q1,London,Camden,Combined arts,"Above £30,000",
Marisol Mendez Spensieri,THE END OF WORK + USELESS: R&Ding an interdisciplinary immersive double bill exploring A.I. and the future of labour,"£32,194",26-Jun-24,June,Q1,South East,Three Rivers,Theatre,"£30,000 and below",
Billingham International Folklore Festival of World Dance,Departing at 18:25,"£30,000",26-Jun-24,June,Q1,North,Stockton-on-Tees,Combined arts,"£30,000 and below",
James Wilton Dance Limited,LORE and The Four Seasons Autumn 2024 tour,"£30,000",26-Jun-24,June,Q1,South East,Mid Sussex,Dance,"£30,000 and below",
Taitusi Saukuru,Bula Festival 2024 arts & cultural programme,"£18,000",26-Jun-24,June,Q1,South West,South Gloucestershire,Combined arts,"£30,000 and below",
House of Culture,R&D Empowering through Art,"£8,250",26-Jun-24,June,Q1,South East,Brighton and Hove,Combined arts,"£30,000 and below",
Hull International Carnival Association,carnival 2024,"£30,000",26-Jun-24,June,Q1,North,"Kingston upon Hull, City of",Combined arts,"£30,000 and below",
Theatre Alibi,Centre for the Imagination,"£62,000",26-Jun-24,June,Q1,South West,Exeter,Theatre,"Above £30,000",
Deborah Watkins Jones,Place Unlearned,"£29,549",26-Jun-24,June,Q1,South East,Ipswich,Dance,"£30,000 and below",
Hockley Hustle,"Hockley Hustle 2024: Celebrating creativity, diversity, and community in Nottingham through music events, mentorship, workshops and local commissions","£99,733",26-Jun-24,June,Q1,Midlands,Rushcliffe,Music,"Above £30,000",
Indie Novella Ltd,Diversity in Publishing Partnership 2,"£20,000",26-Jun-24,June,Q1,South East,Cherwell,Literature,"£30,000 and below",
Oxford Lieder,Oxford International Song Festival - Schools Programme 2024-25,"£23,691",26-Jun-24,June,Q1,South East,Oxford,Music,"£30,000 and below",
Film Oxford,Every Breath - Creative Lights Festival Rose Hill 2024,"£26,205",26-Jun-24,June,Q1,South East,Oxford,Combined arts,"£30,000 and below",
Matthew Rawcliffe,Sensory Dance Experience for YP with PMLD: Hades&Persephone,"£29,987",26-Jun-24,June,Q1,North,Manchester,Dance,"£30,000 and below",
Ria Vidhi Phatarphekar,Coconut.,"£1,610",26-Jun-24,June,Q1,North,Manchester,Literature,"£30,000 and below",
Groundwork Northamptonshire,Pen Green action research project,"£82,280",26-Jun-24,June,Q1,Midlands,North Northamptonshire,Combined arts,"Above £30,000",
Sadiq Ali,Organisational Development and Tell me R&D,"£32,000",26-Jun-24,June,Q1,London,Camden,Theatre,"£30,000 and below",
john powell-jones,Web Wide World: Live!,"£16,291",26-Jun-24,June,Q1,North,Calderdale,Visual arts,"£30,000 and below",
Victoria Briggs,Little Robin Production & Pilot Tour,"£58,456",26-Jun-24,June,Q1,South West,Wiltshire,Theatre,"Above £30,000",
Emmanuel McDonald,Dendê abre caminho - Opening paths to collective joy.,"£29,565",26-Jun-24,June,Q1,South East,Hastings,Combined arts,"£30,000 and below",
Elinor Lewis,"Plue: Creative Production, Premiere, Rural Presentations & Community Development (Resubmission #4)","£59,643",26-Jun-24,June,Q1,South West,Somerset,Dance,"Above £30,000",
Your Trust Charity,The People's Gallery at MMUH,"£99,369",26-Jun-24,June,Q1,Midlands,Sandwell,Visual arts,"Above £30,000",
A&E Comedy Limited,The House of Bananrama,"£27,807",26-Jun-24,June,Q1,South East,Brighton and Hove,Theatre,"£30,000 and below",
Emma Spearing,RESUBMISSION: Whole (Tour + Workshops),"£31,500",26-Jun-24,June,Q1,South East,Uttlesford,Theatre,"£30,000 and below",
Looping the Loop,Making More Waves 2024,"£29,850",26-Jun-24,June,Q1,South East,Thanet,Theatre,"£30,000 and below",
Dylan Faye,Trans Voices Young Company,"£28,093",26-Jun-24,June,Q1,South East,Gravesham,Combined arts,"£30,000 and below",
Pelumi Adedayo-Bamidele,The Intervention,"£5,780",26-Jun-24,June,Q1,South East,Gravesham,Theatre,"£30,000 and below",
ARTS TRUST Productions,Summer in the Park 24,"£28,500",26-Jun-24,June,Q1,South East,Tendring,Combined arts,"£30,000 and below",
Peyvand Ming Chi Sadeghian,Apollo11 R&D,"£26,474",26-Jun-24,June,Q1,London,Newham,Theatre,"£30,000 and below",
Laura Mucha,Guinness World Record Breaking Poem Cowritten with Thousands of Children,"£29,970",26-Jun-24,June,Q1,London,Hackney,Literature,"£30,000 and below",
Vision RCL - Culture Team,Redbridge Outdoor Arts 2024 community engagement programme (resubmission),"£24,894",26-Jun-24,June,Q1,London,Redbridge,Combined arts,"£30,000 and below",
joshua bilton,70 Laments,"£30,681",26-Jun-24,June,Q1,South East,Buckinghamshire,Visual arts,"£30,000 and below",
Rawd Ltd,RAWD Masterclasses and Creative Wellness,"£35,141",26-Jun-24,June,Q1,North,Liverpool,Theatre,"£30,000 and below",
How It Ended,The Fir Tree Project,"£23,540",26-Jun-24,June,Q1,London,Barnet,Theatre,"£30,000 and below",
The Spitz,Sounds and rhythms from birth to end-of-life,"£29,950",26-Jun-24,June,Q1,London,Islington,Music,"£30,000 and below",
Hawk Dance Theatre,'Footprints' CYP Dance Theatre - R&D Outdoor Show,"£25,900",26-Jun-24,June,Q1,North,Salford,Dance,"£30,000 and below",
Black Gold Arts Festival,BGA Organisational and Artist Development 2024,"£22,000",26-Jun-24,June,Q1,North,Manchester,Combined arts,"£30,000 and below",
Edwin Woodhouse & Co Ltd,Folklore: Improving Access & Inclusion in Sunny Bank Mills' Arts Programme,"£21,262",26-Jun-24,June,Q1,North,Leeds,Visual arts,"£30,000 and below",
Niamh Downes,Album Mixing & Mastering - Neev,"£3,840",26-Jun-24,June,Q1,London,Greenwich,Music,"£30,000 and below",
Josie Underwood,"Son of a Bitch, Research and Development RESUBMISSION","£35,186",26-Jun-24,June,Q1,London,Lambeth,Theatre,"£30,000 and below",
Yuhao Cao,The Glass Essays,"£23,154",26-Jun-24,June,Q1,London,Lewisham,Visual arts,"£30,000 and below",
Lynda Rosenior-Patten,Aging Artfully: Empowering Access to Carnival's Transformative Steelband Music for Later Life,"£15,900",26-Jun-24,June,Q1,London,Merton,Combined arts,"£30,000 and below",
The Thelmas,Santi & Naz national tour & London run,"£75,323",27-Jun-24,June,Q1,London,Havering,Theatre,"Above £30,000 - Over £30k Touring project",
Leoe & Hyde Ltd.,The Coffee Shop Musical - UK Tour and Community Engagement (Resubmission),"£34,950",27-Jun-24,June,Q1,North,Bury,Theatre,"Above £30,000 - Over £30k Touring project",
Musiko Musika,Surtierra Touring,"£45,000",27-Jun-24,June,Q1,London,Hackney,Music,"Above £30,000 - Over £30k Touring project",
High Rise Entertainment CIC,Lil.Miss.Lady 2025 - Engagement and Performance Tour,"£109,174",27-Jun-24,June,Q1,London,Barnet,Theatre,"Above £30,000 - Over £30k Touring project",
Harun Cehovic,The Last Time I Saw Caileigh Tour (Resubmission),"£22,837",27-Jun-24,June,Q1,London,Haringey,Theatre,"£30,000 and below",
Marsm,UK-wide Arab music tour 2025,"£79,383",27-Jun-24,June,Q1,London,Islington,Music,"Above £30,000 - Over £30k Touring project",
Leeds City Council (Leeds International Concert Season),Sound Out Leeds 2024/25,"£98,880",27-Jun-24,June,Q1,North,Leeds,Music,"Above £30,000",
Eve Stainton,Impact Driver Tour,"£124,548",27-Jun-24,June,Q1,London,Waltham Forest,Dance,"Above £30,000 - Over £30k Touring project",
The Paper Birds Theatre Company,Feel Me tour: delivering Let's Create nationally and internationally,"£60,563",27-Jun-24,June,Q1,South East,Maldon,Theatre,"Above £30,000 - Over £30k Touring project",
Can't Sit Still,The Snowy Day EOI,"£45,879",27-Jun-24,June,Q1,South West,South Gloucestershire,Theatre,"Above £30,000 - Over £30k Touring project",
